start_time,end_time,device_addr,stream,pool_type,size,actual_peak_memory,file_name,line_num,type,producer,task_name,node_name
8957,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
8958,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
8959,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
8960,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
8961,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
8962,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
8963,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
8964,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
8965,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
8966,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
8967,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
8968,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
8969,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
8970,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
8971,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
8972,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
8973,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
8974,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
8975,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
8976,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
8977,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
8978,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
8979,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
8980,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
8981,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
8982,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
8983,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
8984,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
8985,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
8986,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
8987,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
8988,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
8989,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
8990,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
8991,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
8992,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
8993,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
8994,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
8995,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
8996,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
8997,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
8998,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
8999,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9000,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9001,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9002,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9003,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9004,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9005,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9006,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9007,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9008,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9009,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9010,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9011,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9012,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9013,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9014,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9015,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9016,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9017,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9018,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9019,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9020,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9021,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9022,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9023,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9024,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9025,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9026,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9027,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9028,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9029,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9030,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9031,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9032,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9033,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9034,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9035,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9036,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9037,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9038,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9039,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9040,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9041,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9042,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9043,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9044,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9045,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9046,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9047,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9048,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9049,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9050,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9051,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9052,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9053,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9054,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9055,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9056,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9057,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9058,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9059,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9060,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9061,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9062,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9063,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9064,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9065,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9066,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9067,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9068,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9069,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9070,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9071,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9072,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9073,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9074,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9075,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9076,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9077,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9078,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9079,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9080,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9081,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9082,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9083,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9084,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9085,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9086,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9087,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9088,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9089,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9090,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9091,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9092,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9093,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9094,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9095,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9096,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9097,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9098,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9099,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9100,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9101,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9102,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9103,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9104,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9105,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9106,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9107,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9108,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9109,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9110,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9111,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9112,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9113,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9114,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9115,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9116,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9117,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9118,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9119,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9120,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9121,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9122,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9123,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9124,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9125,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9126,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9127,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9128,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9129,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9130,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9131,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9132,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9133,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9134,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9135,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9136,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9137,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9138,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9139,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9140,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9141,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9142,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9143,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9144,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9145,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9146,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9147,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9148,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9149,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9150,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9151,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9152,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9153,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9154,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9155,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9156,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9157,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9158,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9159,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9160,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9161,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9162,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9163,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9164,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9165,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9166,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9167,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9168,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9169,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9170,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9171,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9172,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9173,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9174,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9175,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9176,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9177,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9178,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9179,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9180,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9181,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9182,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9183,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9184,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9185,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9186,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9187,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9188,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9189,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9190,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9191,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9192,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9193,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9194,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9195,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9196,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9197,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9198,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9199,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9200,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9201,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9202,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9203,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9204,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9205,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9206,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9207,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9208,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9209,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9210,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9211,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9212,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9213,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9214,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9215,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9216,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9217,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9218,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9219,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9220,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9221,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9222,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9223,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9224,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9225,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9226,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9227,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9228,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9229,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9230,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9231,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9232,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9233,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9234,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9235,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9236,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9237,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9238,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9239,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9240,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9241,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9242,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9243,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9244,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9245,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
9246,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
